source,target,weight,types,rating_avg,city
@motoactu7887,yt:Honda Moto France,18,yt_comment,,
@thevalper5822,yt:Honda Moto France,3,yt_comment,,
@alainquemener4487,yt:Honda Moto France,9,yt_comment,,
@didierdanjour6231,yt:Honda Moto France,3,yt_comment,,
@fabricemercure342,yt:Honda Moto France,3,yt_comment,,
@arGow,yt:Honda Moto France,3,yt_comment,,
@callingchristiano,yt:Honda Moto France,3,yt_comment,,
@samyleveque3949,yt:Honda Moto France,3,yt_comment,,
@sonkigalianndp,yt:Honda Moto France,3,yt_comment,,
@stephaniemorel4722,yt:Honda Moto France,6,yt_comment,,
@bobix84,yt:Honda Moto France,3,yt_comment,,
@savanchouhanplayer8902,yt:Honda Moto France,3,yt_comment,,
@Maxsmotoshop,yt:Honda Moto France,9,yt_comment,,
@Maxsmotoshop,yt:Honda Africa Twin,3,yt_comment,,
@SlowSongz10,yt:Honda Moto France,3,yt_comment,,
@enesalp3774,yt:Honda Moto France,3,yt_comment,,
@Chrisschultz83,yt:Honda Moto France,3,yt_comment,,
@beryl762mm,yt:Honda Moto France,3,yt_comment,,
@Tunisiano-2nsi,yt:Honda Moto France,3,yt_comment,,
@yamounemamar9,yt:Honda Moto France,3,yt_comment,,
@SHUBLEUTV,yt:Honda Moto France,3,yt_comment,,
@fabbzh1309,yt:Honda Moto France,3,yt_comment,,
@MrKentag14,yt:Honda Moto France,3,yt_comment,,
@psychomatthew2331,yt:Honda Moto France,3,yt_comment,,
@Nicktamer11,yt:Honda Moto France,3,yt_comment,,
@MahirOzdemir-v7l,yt:Honda Moto France,3,yt_comment,,
@ericlambert5554,yt:Honda Moto France,3,yt_comment,,
@nicolasrenoult7824,yt:Honda Moto France,6,yt_comment,,
@Tony_x672,yt:Honda Moto France,6,yt_comment,,
@yelloweyes_600,yt:Honda Moto France,3,yt_comment,,
@xavierlecanu1622,yt:Honda Moto France,3,yt_comment,,
@JohannaCHVLR,yt:Honda Moto France,3,yt_comment,,
@Sylouis-q1j,yt:Honda Moto France,3,yt_comment,,
@BDG_en_R6,yt:Honda Moto France,3,yt_comment,,
@dominiqueviari5261,yt:Honda Moto France,6,yt_comment,,
@hitoride1437,yt:Honda Moto France,3,yt_comment,,
@skyflyPS,yt:Honda Moto France,6,yt_comment,,
@Wrench-65,yt:Honda Moto France,3,yt_comment,,
@fabb2187,yt:Honda Moto France,3,yt_comment,,
@JMLPlemenhir,yt:Honda Moto France,3,yt_comment,,
@thomasdias2586,yt:Honda Moto France,9,yt_comment,,
@mathisduplaa2090,yt:Honda Moto France,3,yt_comment,,
@thegezmarin7376,yt:Honda Moto France,3,yt_comment,,
@zinox9745,yt:Honda Moto France,3,yt_comment,,
@DiegoFigo-ho8yv,yt:Honda Moto France,3,yt_comment,,
@mylanthis,yt:Honda Moto France,3,yt_comment,,
@OsVideo7,yt:Honda Moto France,3,yt_comment,,
@lnz971,yt:Honda Moto France,6,yt_comment,,
@Enzy_officiel,yt:Honda Moto France,3,yt_comment,,
@Z-RIDER-j6t,yt:Honda Moto France,9,yt_comment,,
@Flanker-Z-1,yt:Honda Moto France,6,yt_comment,,
@MartinBarrade,yt:Honda Moto France,3,yt_comment,,
@skysky5790,yt:Honda Moto France,3,yt_comment,,
@Magraine-Danton,yt:Honda Moto France,3,yt_comment,,
@GORGONCULATEUR1,yt:Honda Moto France,3,yt_comment,,
@serpico77000,yt:Honda Moto France,3,yt_comment,,
@jeanlucrebiere4223,yt:Honda Moto France,3,yt_comment,,
@hoiphamdinh8090,yt:Honda Moto France,3,yt_comment,,
@khormsfr,yt:Honda Moto France,3,yt_comment,,
@henrilecomte,yt:Honda Moto France,3,yt_comment,,
@rolandlouis1482,yt:Honda Moto France,3,yt_comment,,
@lejuste9531,yt:Honda Moto France,3,yt_comment,,
@tartuftartuf8479,yt:Honda Moto France,3,yt_comment,,
@philippelafenetre8659,yt:Honda Moto France,3,yt_comment,,
@gerardgauguet203,yt:Honda Moto France,3,yt_comment,,
@46ASM,yt:Honda Moto France,3,yt_comment,,
@raybill06,yt:Honda Moto France,3,yt_comment,,
@joelegeek2740,yt:Honda Moto France,6,yt_comment,,
@nicolasfr6728,yt:Honda Moto France,3,yt_comment,,
@kamifenrir,yt:Honda Moto France,3,yt_comment,,
@KalOK-e3f,yt:Honda Moto France,3,yt_comment,,
@Aminebek27,yt:Honda Moto France,3,yt_comment,,
@CnelV,yt:Honda Moto France,3,yt_comment,,
@kimaede5732,yt:Honda Moto France,9,yt_comment,,
@nicolasfedeli5006,yt:Honda Moto France,3,yt_comment,,
@kiroavbeats,yt:Honda Moto France,3,yt_comment,,
@ARAHHHHHH,yt:Honda Moto France,3,yt_comment,,
@elfo1799,yt:Honda Moto France,3,yt_comment,,
@MrFreddy9710,yt:Honda Moto France,3,yt_comment,,
@lauradivine1889,yt:Honda Moto France,3,yt_comment,,
@espadayt,yt:Honda Moto France,3,yt_comment,,
@iznassen6066,yt:Honda Moto France,9,yt_comment,,
@petitbreton9579,yt:Honda Moto France,3,yt_comment,,
@Thierry-s7t,yt:Honda Moto France,3,yt_comment,,
@po_od,yt:Honda Moto France,6,yt_comment,,
@MehdiKhettab,yt:Honda Moto France,3,yt_comment,,
@yassineyassou2411,yt:Honda Moto France,9,yt_comment,,
@user-mm3zg5jz8o,yt:Honda Moto France,3,yt_comment,,
@MohammedFridi,yt:Honda Moto France,3,yt_comment,,
@johnnygil2373,yt:Honda Moto France,3,yt_comment,,
@vespazz6065,yt:Honda Moto France,3,yt_comment,,
@Thierry-y4b,yt:Honda Moto France,3,yt_comment,,
@seby54710,yt:Honda Moto France,3,yt_comment,,
@buziochi2959,yt:Honda Moto France,3,yt_comment,,
@TavueR75,yt:Honda Moto France,3,yt_comment,,
@hda1455,yt:Honda Moto France,3,yt_comment,,
@julienbegue5900,yt:Honda Moto France,3,yt_comment,,
@Red-Gators,yt:Honda Moto France,3,yt_comment,,
@jemo_999,yt:Honda Moto France,3,yt_comment,,
@Uranhön,yt:Honda Moto France,3,yt_comment,,
@raphaelanglesy6686,yt:Honda Moto France,3,yt_comment,,
@dadson45,yt:Honda Moto France,3,yt_comment,,
@adriano681000,yt:Honda Moto France,6,yt_comment,,
@JustinBRIGAND,yt:Honda Moto France,3,yt_comment,,
@fredericonfray666,yt:Honda Moto France,3,yt_comment,,
@sebastienpapa-patsoumoudou9227,yt:Honda Moto France,3,yt_comment,,
@meumze4990,yt:Honda Moto France,3,yt_comment,,
@Wysiest,yt:Honda Moto France,3,yt_comment,,
@julienfoietta,yt:Honda Moto France,3,yt_comment,,
@YahiaDz-k7v,yt:Honda Moto France,3,yt_comment,,
@charlesleymarie8018,yt:Honda Moto France,3,yt_comment,,
@Zang13008,yt:Honda Moto France,3,yt_comment,,
@nelsonp.2760,yt:Honda Moto France,3,yt_comment,,
@maximeollivier6985,yt:Honda Moto France,6,yt_comment,,
@motoristocapoeira9816,yt:Honda Moto France,3,yt_comment,,
@johnnylawrence7018,yt:Honda Moto France,3,yt_comment,,
@JeanLucCassignol,yt:Honda Moto France,3,yt_comment,,
@mohamedmaared1626,yt:Honda Moto France,3,yt_comment,,
@jeremydardennes4789,yt:Honda Moto France,3,yt_comment,,
@stephanebompa5350,yt:Honda Moto France,3,yt_comment,,
@MrMatthias83,yt:Honda Moto France,3,yt_comment,,
@whiterrhuner9438,yt:Honda Moto France,3,yt_comment,,
@JeanLucRibaud,yt:Honda Moto France,3,yt_comment,,
@ultra1st126,yt:Honda Moto France,3,yt_comment,,
@santefitness3224,yt:Honda Moto France,9,yt_comment,,
@marclasseure9131,yt:Honda Moto France,3,yt_comment,,
@Verité93,yt:Honda Moto France,3,yt_comment,,
@DavidMendes-cu4st,yt:Honda Moto France,3,yt_comment,,
@danyalrabottini7177,yt:Honda Moto France,3,yt_comment,,
@guillaumenachez7367,yt:Honda Moto France,3,yt_comment,,
@kevind.8134,yt:Honda Moto France,3,yt_comment,,
@strickforce1022,yt:Honda Moto France,3,yt_comment,,
@Stoik908,yt:Honda Moto France,3,yt_comment,,
@AmarC1970,yt:Honda Moto France,3,yt_comment,,
@ibnsoidri7478,yt:Honda Moto France,3,yt_comment,,
@kamui9500,yt:Honda Moto France,3,yt_comment,,
@mifune5716,yt:Honda Moto France,3,yt_comment,,
@Mesrine17,yt:Honda Moto France,3,yt_comment,,
@ahlinohin7504,yt:Honda Moto France,3,yt_comment,,
@rdesbois2755,yt:Honda Moto France,3,yt_comment,,
@mokles21,yt:Honda Moto France,3,yt_comment,,
@mattia.m,yt:Honda Moto France,9,yt_comment,,
@Nono-oq5gm,yt:Honda Moto France,3,yt_comment,,
@adrienspeelman3484,yt:Honda Moto France,3,yt_comment,,
@DaniaFavier,yt:Honda Moto France,3,yt_comment,,
@PatriceBoulanger,yt:Honda Moto France,6,yt_comment,,
@KarymasTv,yt:Honda Moto France,6,yt_comment,,
@dylandurot4433,yt:Honda Moto France,3,yt_comment,,
@sega93380,yt:Honda Moto France,3,yt_comment,,
@jers7854,yt:Honda Moto France,3,yt_comment,,
@alexjeraya2135,yt:Honda Moto France,3,yt_comment,,
@stephmoi9262,yt:Honda Moto France,9,yt_comment,,
@gilleskoller9679,yt:Honda Moto France,3,yt_comment,,
@NLS750000,yt:Honda Moto France,3,yt_comment,,
@victortavares8200,yt:Honda Moto France,3,yt_comment,,
@bricecouprie3174,yt:Honda Moto France,3,yt_comment,,
@thibaultrossini7339,yt:Honda Moto France,3,yt_comment,,
@adnenergydrink,yt:Honda Moto France,3,yt_comment,,
@kingo4130,yt:Honda Moto France,3,yt_comment,,
@MEHDI-sz8uf,yt:Honda Moto France,3,yt_comment,,
@nominoeg,yt:Honda Moto France,3,yt_comment,,
@ThibauGg,yt:Honda Moto France,3,yt_comment,,
@AbouAssia38,yt:Honda Moto France,3,yt_comment,,
@Marinelependu45,yt:Honda Moto France,9,yt_comment,,
@BennyBlancoduBronx,yt:Honda Moto France,6,yt_comment,,
@johncross2767,yt:Honda Moto France,3,yt_comment,,
@bnssetan6419,yt:Honda Moto France,3,yt_comment,,
@quelevraiLIMO,yt:Honda Moto France,3,yt_comment,,
@alkalysambou7300,yt:Honda Moto France,3,yt_comment,,
@cassociauxtramluxembourg,yt:Honda Moto France,6,yt_comment,,
@meknesitv3213,yt:Honda Moto France,3,yt_comment,,
@zorkys_,yt:Honda Moto France,3,yt_comment,,
@ludovic9477,yt:Honda Moto France,3,yt_comment,,
@Faavel,yt:Honda Moto France,3,yt_comment,,
@sergeperrin09,yt:Honda Moto France,6,yt_comment,,
@hashpro111,yt:Honda Moto France,6,yt_comment,,
@petit-malin,yt:Honda Moto France,3,yt_comment,,
@samsamm3775,yt:Honda Moto France,3,yt_comment,,
@JeanLaurent-r7l,yt:Honda Moto France,9,yt_comment,,
@davidlavergne,yt:Honda Moto France,6,yt_comment,,
@Yz-_Onizuka,yt:Honda Moto France,3,yt_comment,,
@guillomaxmaurice6666,yt:Honda Moto France,3,yt_comment,,
@vanessazarrougcohen6124,yt:Honda Moto France,3,yt_comment,,
@meadandmilk,yt:Honda Moto France,3,yt_comment,,
@streetcat957,yt:Honda Moto France,3,yt_comment,,
@TurnMaster,yt:Honda Moto France,3,yt_comment,,
@rodneyrpz1976,yt:Honda Moto France,3,yt_comment,,
@sreejeetspeaks,yt:Honda Moto France,3,yt_comment,,
@DR.REALHORROR,yt:Honda Moto France,6,yt_comment,,
@AUTOTRAVELTECH,yt:Honda Moto France,12,yt_comment,,
@DivyanshChauhan-fb4fw,yt:Honda Moto France,3,yt_comment,,
@saikatsubhra3447,yt:Honda Moto France,6,yt_comment,,
@RogerioDuarte,yt:Honda Moto France,3,yt_comment,,
@rajat2818,yt:Honda Moto France,3,yt_comment,,
@ashokgharat23,yt:Honda Moto France,3,yt_comment,,
@ThrottleByHarsh,yt:Honda Moto France,60,yt_comment,,
@qwertyme8338,yt:Honda Moto France,3,yt_comment,,
@eexploreonwheels,yt:Honda Moto France,3,yt_comment,,
@adiykiawaam2413,yt:Honda Moto France,3,yt_comment,,
@dibakarchatterji5600,yt:Honda Moto France,3,yt_comment,,
@chandansharma1386,yt:Honda Moto France,3,yt_comment,,
@RahulSingh-ri3mo,yt:Honda Moto France,3,yt_comment,,
@AviReal7,yt:Honda Moto France,3,yt_comment,,
@Sumedh__khatri,yt:Honda Moto France,3,yt_comment,,
@arunspresence5939,yt:Honda Moto France,3,yt_comment,,
@rajatbachal7697,yt:Honda Moto France,3,yt_comment,,
@Lil___JOY___,yt:Honda Moto France,3,yt_comment,,
@tanishqvishwakarma5552,yt:Honda Moto France,3,yt_comment,,
@Downtoearth-h8m,yt:Honda Moto France,3,yt_comment,,
@unknowngamer-nh9mw,yt:Honda Moto France,3,yt_comment,,
@shibinsuhair,yt:Honda Moto France,9,yt_comment,,
@pabloescobar9707,yt:Honda Moto France,3,yt_comment,,
@ryan150,yt:Honda Moto France,3,yt_comment,,
@FIROZANSARI-l2e,yt:Honda Moto France,3,yt_comment,,
@ash.kr.8261,yt:Honda Moto France,6,yt_comment,,
@Chao_mungkang,yt:Honda Moto France,3,yt_comment,,
@Eagletroll,yt:Honda Moto France,3,yt_comment,,
@Akshay_gawde,yt:Honda Moto France,3,yt_comment,,
@fangrider007,yt:Honda Moto France,3,yt_comment,,
@Ashii.x25,yt:Honda Moto France,6,yt_comment,,
@Reck18819,yt:Honda Moto France,6,yt_comment,,
@reticent1231,yt:Honda Moto France,3,yt_comment,,
@ViswanathPNair,yt:Honda Moto France,3,yt_comment,,
@HerniaGareeb,yt:Honda Moto France,6,yt_comment,,
@anandsinghjudah7657,yt:Honda Moto France,6,yt_comment,,
@grasjeanluc9721,yt:Honda Moto France,3,yt_comment,,
@52cyb,yt:Honda Moto France,3,yt_comment,,
@330mm,yt:Honda Moto France,33,yt_comment,,
@330mm,yt:Honda Transalp,16,yt_comment,,
@LoannTCM,yt:Honda Moto France,3,yt_comment,,
@lehibou5838,yt:Honda Moto France,3,yt_comment,,
@alainetchegaray1012,yt:Honda Moto France,9,yt_comment,,
@laurentdcp9288,yt:Honda Moto France,3,yt_comment,,
@darksnoop29,yt:Honda Moto France,3,yt_comment,,
@Christophe_in_France,yt:Honda Moto France,3,yt_comment,,
@gregpust,yt:Honda Moto France,3,yt_comment,,
@mydriase9539,yt:Honda Moto France,3,yt_comment,,
@BarthélémyCarvalho,yt:Honda Moto France,3,yt_comment,,
@totoabicyclette7100,yt:Honda Moto France,3,yt_comment,,
@MB-pd8eh,yt:Honda Moto France,6,yt_comment,,
@teddyrichard2782,yt:Honda Moto France,3,yt_comment,,
@teddyrichard2782,yt:Honda CB500X,2,yt_comment,,
@Mangemonslip,yt:Honda Moto France,3,yt_comment,,
@walidkrichen5972,yt:Honda Moto France,3,yt_comment,,
@Samuelfaitsonshow,yt:Honda Moto France,3,yt_comment,,
@roscografik,yt:Honda Moto France,3,yt_comment,,
@benjamindronneau9402,yt:Honda Moto France,9,yt_comment,,
@didiermrc38,yt:Honda Moto France,3,yt_comment,,
@olivi-er,yt:Honda Moto France,3,yt_comment,,
@DadyLachaise,yt:Honda Moto France,3,yt_comment,,
@biglebowski122,yt:Honda Moto France,3,yt_comment,,
@quentinlefoxterrier8393,yt:Honda Moto France,3,yt_comment,,
@thierrys8814,yt:Honda Moto France,3,yt_comment,,
@raphaelc175,yt:Honda Moto France,3,yt_comment,,
@sefa9561,yt:Honda Moto France,3,yt_comment,,
@RRSoftair2400,yt:Honda Moto France,3,yt_comment,,
@RolfCircus,yt:Honda Moto France,3,yt_comment,,
@WilliamAcosta-f4l,yt:Honda Moto France,3,yt_comment,,
@mixvlogs1985,yt:Honda Moto France,3,yt_comment,,
@nelsonfc4893,yt:Honda Moto France,3,yt_comment,,
@mignonstephane1504,yt:Honda Moto France,3,yt_comment,,
@gabatchou,yt:Honda Moto France,30,yt_comment,,
@katatalandu66,yt:Honda Moto France,3,yt_comment,,
@CyrilBillard,yt:Honda Moto France,3,yt_comment,,
@Brigstyle,yt:Honda Moto France,3,yt_comment,,
@Hotweels-q9i,yt:Honda Moto France,3,yt_comment,,
@GautierJoindreau,yt:Honda Moto France,6,yt_comment,,
@Laglotte998,yt:Honda Moto France,3,yt_comment,,
@verdierbenoit8641,yt:Honda Moto France,3,yt_comment,,
@zapoyde,yt:Honda Moto France,3,yt_comment,,
@anthonyaam,yt:Honda Moto France,3,yt_comment,,
@lejoker68,yt:Honda Moto France,6,yt_comment,,
@denisgreteau7792,yt:Honda Moto France,3,yt_comment,,
@tototiti9710,yt:Honda Moto France,3,yt_comment,,
@jolivetphilippe7951,yt:Honda Moto France,6,yt_comment,,
@FDVfousduvolant,yt:Honda Moto France,3,yt_comment,,
@francky4451,yt:Honda Moto France,3,yt_comment,,
@Michel-gc9kr,yt:Honda Transalp,3,yt_comment,,
@fredbhm1833,yt:Honda Transalp,3,yt_comment,,
@gabrielraveleau1798,yt:Honda Transalp,3,yt_comment,,
@diebrovic4208,yt:Honda Transalp,48,yt_comment,,
@thierrygenon7444,yt:Honda Transalp,3,yt_comment,,
@albatard6296,yt:Honda Transalp,12,yt_comment,,
@JayBee-cr8jm,yt:Honda Transalp,3,yt_comment,,
@nogerboher5266,yt:Honda Transalp,3,yt_comment,,
@monkeytheo,yt:Honda Transalp,6,yt_comment,,
@Saxonpod,yt:Honda Transalp,3,yt_comment,,
@adrianmathe3578,yt:Honda Transalp,3,yt_comment,,
@CineSteelbook,yt:Honda Transalp,3,yt_comment,,
@marvinhd1927,yt:Honda Transalp,3,yt_comment,,
@willi06700,yt:Honda Transalp,3,yt_comment,,
@trinita06,yt:Honda Transalp,3,yt_comment,,
@amaury84,yt:Honda Transalp,3,yt_comment,,
@michelb887,yt:Honda Transalp,3,yt_comment,,
@GREGTav,yt:Honda Transalp,3,yt_comment,,
@enzomaziere93,yt:Honda Transalp,3,yt_comment,,
@akk-iu2po,yt:Honda Transalp,3,yt_comment,,
@stephaneginestet,yt:Honda Transalp,3,yt_comment,,
@popetdelcanalet,yt:Honda Transalp,3,yt_comment,,
@jeandoute5773,yt:Honda Transalp,3,yt_comment,,
@jeanbomber575,yt:Honda Transalp,3,yt_comment,,
@charlesdunand60,yt:Honda Transalp,3,yt_comment,,
@laurentvenet2758,yt:Honda Transalp,3,yt_comment,,
@PetSounds38,yt:Honda Transalp,6,yt_comment,,
@alexandrelebienheureux8747,yt:Honda Transalp,3,yt_comment,,
@PepeLorus,yt:Honda Transalp,4,yt_comment,,
@christophevisage6541,yt:Honda Transalp,3,yt_comment,,
@ptk1375,yt:Honda Transalp,3,yt_comment,,
@zsolta6842,yt:Honda Transalp,3,yt_comment,,
@dwr3333333333,yt:Honda Transalp,4,yt_comment,,
@yvesoberdorf3561,yt:Honda Transalp,3,yt_comment,,
@French_saucisse,yt:Honda Transalp,6,yt_comment,,
@meustache-channel,yt:Honda Transalp,3,yt_comment,,
@bzhjohn,yt:Honda Transalp,3,yt_comment,,
@f56stephane67,yt:Honda Transalp,3,yt_comment,,
@mathieub5998,yt:Honda Transalp,3,yt_comment,,
@jujulefebvre26,yt:Honda Transalp,3,yt_comment,,
@manoelcarlosoliveira4986,yt:Honda Transalp,3,yt_comment,,
@marcyomotorcycles,yt:Honda Transalp,6,yt_comment,,
@anesiodacunhabritofilho1315,yt:Honda Transalp,3,yt_comment,,
@PiotrPilinko,yt:Honda Transalp,3,yt_comment,,
@MaltDad,yt:Honda Transalp,3,yt_comment,,
@caledonianbiker,yt:Honda Transalp,3,yt_comment,,
@caledonianbiker,yt:Honda Africa Twin,3,yt_comment,,
@panosstam3539,yt:Honda Transalp,3,yt_comment,,
@DigiPal,yt:Honda Transalp,3,yt_comment,,
@georgeiliopoulos1965,yt:Honda Transalp,3,yt_comment,,
@motorider.64,yt:Honda Moto France,12,yt_comment,,
@CrazyDirtTrottiRider,yt:Honda Moto France,3,yt_comment,,
@uniksat5298,yt:Honda Moto France,3,yt_comment,,
@MomoMomo-wl1sx,yt:Honda Moto France,2,yt_comment,,
@Shane661,yt:Honda Moto France,2,yt_comment,,
@Liives.,yt:Honda Moto France,2,yt_comment,,
@RoyalPastryOfficial,yt:Honda Moto France,2,yt_comment,,
@Bdilly95,yt:Honda Moto France,2,yt_comment,,
@CarsonBrownOutdoors,yt:Honda Moto France,2,yt_comment,,
@SamuelRivry-x8p,yt:Honda Transalp,3,yt_comment,,
@motoblouz,yt:Honda Transalp,4,yt_comment,,
@CarcyBass,yt:Honda Transalp,2,yt_comment,,
@aesthetic_saurabh,yt:Honda Transalp,7,yt_comment,,
@Iamakshaytalwar,yt:Honda Transalp,3,yt_comment,,
@pavelk.,yt:Honda Transalp,7,yt_comment,,
@fefen97490,yt:Honda Transalp,5,yt_comment,,
@lis756,yt:Honda Transalp,3,yt_comment,,
@thomasblussonrenaud7752,yt:Honda Transalp,2,yt_comment,,
@djeffhawk7987,yt:Honda Transalp,2,yt_comment,,
@MrBlasme,yt:Honda Transalp,2,yt_comment,,
@bkyeslife,yt:Honda Transalp,2,yt_comment,,
@Le_Hobo,yt:Honda Transalp,5,yt_comment,,
@ElMastro,yt:Honda Transalp,6,yt_comment,,
@EricJOSEPH-c1t,yt:Honda Transalp,2,yt_comment,,
@Sasqmoto,yt:Honda Transalp,6,yt_comment,,
@viperq,yt:Honda Transalp,2,yt_comment,,
@centralcoastcruiser2084,yt:Honda Transalp,2,yt_comment,,
@trucker-d4161,yt:Honda Transalp,2,yt_comment,,
@cloud9847,yt:Honda Transalp,4,yt_comment,,
@TC_DualSport,yt:Honda Transalp,7,yt_comment,,
@parkmanproductions,yt:Honda Transalp,2,yt_comment,,
@wilsonpe,yt:Honda Transalp,2,yt_comment,,
@Corey-pd3mi,yt:Honda Transalp,2,yt_comment,,
@DJPTEXAS,yt:Honda Transalp,9,yt_comment,,
@gigi9467,yt:Honda Transalp,5,yt_comment,,
@ComfyDadShoes,yt:Honda Transalp,2,yt_comment,,
@pawelwolski1316,yt:Honda Transalp,3,yt_comment,,
@SMALLMOTORCYCLEADVENTURES,yt:Honda Transalp,3,yt_comment,,
@exothermal.sprocket,yt:Honda Transalp,2,yt_comment,,
@sled9263,yt:Honda Transalp,3,yt_comment,,
@elgringoec,yt:Honda Transalp,2,yt_comment,,
@jw9919,yt:Honda Transalp,2,yt_comment,,
@tambosnipes1652,yt:Honda Transalp,2,yt_comment,,
@LefterisMotorides,yt:Honda Transalp,21,yt_comment,,
@nisec3622,yt:Honda Transalp,2,yt_comment,,
@1995Tsobo,yt:Honda Transalp,2,yt_comment,,
@kwstaskatevas4635,yt:Honda Transalp,2,yt_comment,,
@Ride55,yt:Honda Transalp,3,yt_comment,,
@CerapChannel,yt:Honda Transalp,3,yt_comment,,
@dave8456,yt:Honda Transalp,2,yt_comment,,
@nikolajc7617,yt:Honda Transalp,2,yt_comment,,
@injec,yt:Honda Africa Twin,10,yt_comment,,
@fã_do_raud6,yt:Honda Africa Twin,2,yt_comment,,
@Geafetan,yt:Honda Africa Twin,6,yt_comment,,
@MatheusCF-j1t,yt:Honda Africa Twin,2,yt_comment,,
@PreciousPresentTruth,yt:Honda Africa Twin,2,yt_comment,,
@abbadslimane3026,yt:Honda Africa Twin,2,yt_comment,,
@Batmotard,yt:Honda Africa Twin,2,yt_comment,,
@Luc59139,yt:Honda Africa Twin,2,yt_comment,,
@sebastienmeziane1457,yt:Honda Africa Twin,3,yt_comment,,
@Danne980,yt:Honda Africa Twin,2,yt_comment,,
@Outbackmotortek,yt:Honda Africa Twin,70,yt_comment,,
@Lukas404RNF,yt:Honda Africa Twin,2,yt_comment,,
@Julevernes1961,yt:Honda Africa Twin,2,yt_comment,,
@kodokuso,yt:Honda Africa Twin,2,yt_comment,,
@dglesterhardunkichud7860,yt:Honda Africa Twin,2,yt_comment,,
@daielekt6750,yt:Honda Africa Twin,2,yt_comment,,
@g000se99,yt:Honda Africa Twin,2,yt_comment,,
@saynotothegreatreset,yt:Honda Africa Twin,2,yt_comment,,
@jeff-w,yt:Honda Africa Twin,2,yt_comment,,
@JPRO619,yt:Honda Africa Twin,2,yt_comment,,
@Stijnsel,yt:Honda Africa Twin,4,yt_comment,,
@freeride7876,yt:Honda Africa Twin,2,yt_comment,,
@BuskerYT,yt:Honda Africa Twin,2,yt_comment,,
@johannesschorr6534,yt:Honda Africa Twin,2,yt_comment,,
@nobrakes7892,yt:Honda Africa Twin,2,yt_comment,,
@MattFromWork,yt:Honda Africa Twin,2,yt_comment,,
@Mcfc2Rich,yt:Honda Africa Twin,2,yt_comment,,
@Ironranger-l9o,yt:Honda Africa Twin,2,yt_comment,,
@leeyoumoto,yt:Honda Africa Twin,4,yt_comment,,
@slowboys,yt:Honda Africa Twin,18,yt_comment,,
@leandrozanda,yt:Honda Africa Twin,6,yt_comment,,
@GilbertsGarage,yt:Honda Africa Twin,2,yt_comment,,
@Down-2-Ride,yt:Honda Africa Twin,6,yt_comment,,
@lifetimeadventures9107,yt:Honda Africa Twin,4,yt_comment,,
@FlyBoyZJ1,yt:Honda Africa Twin,2,yt_comment,,
@sircooper1963,yt:Honda Africa Twin,2,yt_comment,,
@alexw.7702,yt:Honda Africa Twin,2,yt_comment,,
@karolycsanyi2019,yt:Honda Africa Twin,2,yt_comment,,
@noriyama1977,yt:Honda Africa Twin,2,yt_comment,,
@BikeInsight-q3g,yt:Honda Africa Twin,2,yt_comment,,
@SoulRidersMotos,yt:Honda Africa Twin,6,yt_comment,,
@amorasampaio,yt:Honda Africa Twin,2,yt_comment,,
@Royalepartidas,yt:Honda Africa Twin,2,yt_comment,,
@HortenseMotor,yt:Honda Africa Twin,4,yt_comment,,
@BobLouco-to7bw,yt:Honda Africa Twin,4,yt_comment,,
@rafaelfabro4184,yt:Honda Africa Twin,2,yt_comment,,
@edenilsonbarrosdasilva3651,yt:Honda Africa Twin,2,yt_comment,,
@erichvonzarovitch4691,yt:Honda Africa Twin,2,yt_comment,,
